FILENAME;\Hard Disk2\Result\yeast_20180629_140317.csv
PROTOCOL;yeast
FILE_VERSION;3.3;
DATE START;2018-06-29;14:03:04
DATE END;2018-07-02;13:52:01;;Last Reading;224;Timestamp;260210432                      
DEVICE;BL063-CX_0FFE42
USER;fabian;COMMENT;no comment available
PLATETYPE;MTP-48-Flowerplate;LOT;UNKOWN
MTP ROWS;6
MTP COLUMNS;8
FILTERSETS;3;REFERENCE_MODE;2;MULTI_PMT;1;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
C130;B07;X15;;3;41.61170;145.26;0.0;0.00;29.90;83.14;12.38;0.00;
C130;B06;X14;;3;41.61372;165.59;0.0;0.00;29.90;83.14;12.37;0.00;
C130;B05;X13;;3;41.61571;145.59;0.0;0.00;29.90;83.08;12.31;0.00;
C130;B04;X12;;3;41.61768;204.04;0.0;0.00;29.90;83.27;12.37;0.00;
C130;B03;X11;;3;41.61968;184.83;0.0;0.00;29.90;83.34;12.38;0.00;
C130;B02;X10;;3;41.62165;202.23;0.0;0.00;29.90;83.40;12.38;0.00;
C130;B01;X9;;3;41.62362;189.70;0.0;0.00;29.90;83.50;12.32;0.00;
C130;C01;X17;;3;41.62563;189.26;0.0;0.00;29.90;83.59;12.37;0.00;
C130;C02;X18;;3;41.62762;203.09;0.0;0.00;29.90;83.66;12.38;0.00;
C130;C03;X19;;3;41.62963;184.89;0.0;0.00;29.90;83.66;12.32;0.00;
C130;C04;X20;;3;41.63162;205.33;0.0;0.00;29.90;83.79;12.31;0.00;
C130;C05;X21;;3;41.63361;145.29;0.0;0.00;29.90;83.92;12.32;0.00;
C130;C06;X22;;3;41.63562;167.43;0.0;0.00;29.90;83.85;12.37;0.00;
C130;C07;X23;;3;41.63763;156.47;0.0;0.00;29.90;83.99;12.31;0.00;
C130;C08;X24;;3;41.63963;172.52;0.0;0.00;29.90;84.06;12.37;0.00;
C130;D08;X32;;3;41.64164;173.42;0.0;0.00;29.90;84.12;12.37;0.00;
C130;D07;X31;;3;41.64362;147.43;0.0;0.00;29.90;84.12;12.37;0.00;
C130;D06;X30;;3;41.64561;178.57;0.0;0.00;29.90;84.14;12.32;0.00;
C130;D05;X29;;3;41.64760;153.43;0.0;0.00;29.90;84.18;12.31;0.00;
C130;D04;X28;;3;41.64956;225.76;0.0;0.00;29.90;84.34;12.32;0.00;
C130;D03;X27;;3;41.65153;189.09;0.0;0.00;29.90;84.38;12.32;0.00;
C130;D02;X26;;3;41.65351;230.80;0.0;0.00;29.90;84.50;12.32;0.00;
C130;D01;X25;;3;41.65553;185.96;0.0;0.00;29.90;84.58;12.32;0.00;
C130;E01;X33;;3;41.65759;178.90;0.0;0.00;29.90;84.71;12.37;0.00;
C130;E02;X34;;3;41.65956;220.69;0.0;0.00;29.90;84.90;12.32;0.00;
C130;E03;X35;;3;41.66153;186.06;0.0;0.00;29.90;85.03;12.38;0.00;
C130;E04;X36;;3;41.66351;225.22;0.0;0.00;30.00;85.02;12.34;0.00;
C130;E05;X37;;3;41.66549;154.22;0.0;0.00;30.00;85.09;12.37;0.00;
C130;E06;X38;;3;41.66748;178.78;0.0;0.00;29.90;85.29;12.32;0.00;
C130;E07;X39;;3;41.66950;149.97;0.0;0.00;29.90;84.82;12.32;0.00;
C130;E08;X40;;3;41.67147;173.31;0.0;0.00;29.90;84.51;12.32;0.00;
C130;F08;X48;;3;41.67346;165.49;0.0;0.00;30.00;84.77;12.32;0.00;
C130;F07;X47;;3;41.67547;146.70;0.0;0.00;30.00;85.04;12.31;0.00;
C130;F06;X46;;3;41.67743;172.40;0.0;0.00;30.00;85.03;12.32;0.00;
C130;F05;X45;;3;41.67941;145.66;0.0;0.00;30.00;85.04;12.32;0.00;
C130;F04;X44;;3;41.68141;241.97;0.0;0.00;30.00;85.09;12.31;0.00;
C130;F03;X43;;3;41.68338;182.65;0.0;0.00;30.00;84.96;12.38;0.00;
C130;F02;X42;;3;41.68534;211.57;0.0;0.00;30.00;84.90;12.31;0.00;
C130;F01;X41;;3;41.68734;179.32;0.0;0.00;30.00;84.90;12.31;0.00;
R;;;;1;41.69680;96.80;0.0;31.79;30.00;84.70;12.37;0.00;test measure for referencing with gain 22 and 9
C131;A01;X1;;1;41.69997;12.98;0.0;0.00;30.00;84.70;12.37;0.00;
C131;A02;X2;;1;41.70198;13.55;0.0;0.00;30.10;84.79;12.38;0.00;
C131;A03;X3;;1;41.70399;13.38;0.0;0.00;30.10;84.89;12.39;0.00;
C131;A04;X4;;1;41.70597;13.80;0.0;0.00;30.00;85.04;12.38;0.00;
C131;A05;X5;;1;41.70794;9.62;0.0;0.00;30.10;84.90;12.38;0.00;
C131;A06;X6;;1;41.70992;11.16;0.0;0.00;30.00;85.03;12.37;0.00;
C131;A07;X7;;1;41.71189;9.33;0.0;0.00;30.00;85.04;12.39;0.00;
C131;A08;X8;;1;41.71389;11.97;0.0;0.00;30.10;84.97;12.38;0.00;
C131;B08;X16;;1;41.71592;13.08;0.0;0.00;30.10;84.77;12.37;0.00;
C131;B07;X15;;1;41.71788;10.08;0.0;0.00;30.10;84.78;12.39;0.00;
C131;B06;X14;;1;41.71995;11.56;0.0;0.00;30.10;84.64;12.38;0.00;
C131;B05;X13;;1;41.72200;10.09;0.0;0.00;30.00;84.50;12.39;0.00;
C131;B04;X12;;1;41.72398;14.29;0.0;0.00;30.10;84.45;12.38;0.00;
C131;B03;X11;;1;41.72596;12.90;0.0;0.00;30.10;84.58;12.38;0.00;
C131;B02;X10;;1;41.72797;14.16;0.0;0.00;30.10;84.51;12.38;0.00;
C131;B01;X9;;1;41.72997;13.34;0.0;0.00;30.10;84.39;12.39;0.00;
C131;C01;X17;;1;41.73197;13.24;0.0;0.00;30.10;84.31;12.38;0.00;
C131;C02;X18;;1;41.73392;14.24;0.0;0.00;30.10;84.25;12.38;0.00;
C131;C03;X19;;1;41.73602;12.95;0.0;0.00;30.10;84.19;12.37;0.00;
C131;C04;X20;;1;41.73800;14.38;0.0;0.00;30.10;84.06;12.39;0.00;
C131;C05;X21;;1;41.73997;10.08;0.0;0.00;30.10;84.07;12.39;0.00;
C131;C06;X22;;1;41.74195;11.73;0.0;0.00;30.10;83.99;12.39;0.00;
C131;C07;X23;;1;41.74394;10.97;0.0;0.00;30.10;83.88;12.38;0.00;
C131;C08;X24;;1;41.74596;12.12;0.0;0.00;30.00;83.73;12.40;0.00;
C131;D08;X32;;1;41.74797;12.18;0.0;0.00;30.00;83.64;12.40;0.00;
C131;D07;X31;;1;41.74994;10.19;0.0;0.00;30.10;83.49;12.39;0.00;
C131;D06;X30;;1;41.75190;12.52;0.0;0.00;30.00;83.44;12.41;0.00;
C131;D05;X29;;1;41.75388;10.71;0.0;0.00;30.10;83.35;12.39;0.00;
C131;D04;X28;;1;41.75588;15.92;0.0;0.00;30.00;83.28;12.40;0.00;
C131;D03;X27;;1;41.75788;13.24;0.0;0.00;30.00;83.15;12.40;0.00;
C131;D02;X26;;1;41.75986;16.23;0.0;0.00;30.00;83.22;12.41;0.00;
C131;D01;X25;;1;41.76186;13.03;0.0;0.00;30.00;83.16;12.41;0.00;
C131;E01;X33;;1;41.76385;12.53;0.0;0.00;30.00;83.07;12.41;0.00;
C131;E02;X34;;1;41.76588;15.54;0.0;0.00;30.00;83.01;12.40;0.00;
C131;E03;X35;;1;41.76791;13.04;0.0;0.00;29.90;82.95;12.41;0.00;
C131;E04;X36;;1;41.76988;15.86;0.0;0.00;29.90;82.95;12.40;0.00;
C131;E05;X37;;1;41.77188;10.74;0.0;0.00;29.90;82.95;12.46;0.00;
C131;E06;X38;;1;41.77386;12.53;0.0;0.00;29.90;82.91;12.47;0.00;
C131;E07;X39;;1;41.77584;10.45;0.0;0.00;29.90;82.94;12.41;0.00;
C131;E08;X40;;1;41.77783;12.16;0.0;0.00;29.90;82.93;12.41;0.00;
C131;F08;X48;;1;41.77996;11.45;0.0;0.00;29.90;82.87;12.41;0.00;
C131;F07;X47;;1;41.78193;10.23;0.0;0.00;29.90;83.04;12.47;0.00;
C131;F06;X46;;1;41.78391;12.00;0.0;0.00;29.90;83.14;12.47;0.00;
C131;F05;X45;;1;41.78589;10.21;0.0;0.00;29.90;83.20;12.47;0.00;
C131;F04;X44;;1;41.78796;16.97;0.0;0.00;29.90;83.34;12.41;0.00;
C131;F03;X43;;1;41.79000;12.80;0.0;0.00;29.90;83.47;12.41;0.00;
C131;F02;X42;;1;41.79209;14.81;0.0;0.00;29.90;83.60;12.48;0.00;
C131;F01;X41;;1;41.79410;12.55;0.0;0.00;29.90;83.60;12.41;0.00;
R;;;;2;41.79955;98.23;0.0;32.10;29.90;83.67;12.41;0.00;test measure for referencing with gain 22 and 9
C131;A01;X1;;2;41.80492;55.87;0.0;0.00;29.90;83.89;12.48;0.00;
C131;A02;X2;;2;41.80695;58.47;0.0;0.00;29.90;83.87;12.48;0.00;
C131;A03;X3;;2;41.80895;57.69;0.0;0.00;29.90;84.02;12.48;0.00;
C131;A04;X4;;2;41.81094;59.45;0.0;0.00;29.90;83.99;12.47;0.00;
C131;A05;X5;;2;41.81289;41.73;0.0;0.00;29.90;83.99;12.47;0.00;
C131;A06;X6;;2;41.81501;48.41;0.0;0.00;29.90;84.06;12.48;0.00;
C131;A07;X7;;2;41.81700;40.48;0.0;0.00;29.90;84.21;12.47;0.00;
C131;A08;X8;;2;41.81904;52.12;0.0;0.00;29.90;84.12;12.47;0.00;
C131;B08;X16;;2;41.82109;56.31;0.0;0.00;29.90;84.25;12.47;0.00;
C131;B07;X15;;2;41.82307;43.61;0.0;0.00;29.90;84.39;12.41;0.00;
C131;B06;X14;;2;41.82505;50.07;0.0;0.00;29.90;84.54;12.48;0.00;
C131;B05;X13;;2;41.82706;43.72;0.0;0.00;29.90;84.52;12.47;0.00;
C131;B04;X12;;2;41.82907;61.67;0.0;0.00;29.90;84.63;12.47;0.00;
C131;B03;X11;;2;41.83103;55.79;0.0;0.00;29.90;84.58;12.41;0.00;
C131;B02;X10;;2;41.83300;61.10;0.0;0.00;29.90;84.46;12.41;0.00;
C131;B01;X9;;2;41.83514;57.42;0.0;0.00;29.90;84.46;12.41;0.00;
C131;C01;X17;;2;41.83714;56.81;0.0;0.00;29.90;84.55;12.41;0.00;
C131;C02;X18;;2;41.83911;61.58;0.0;0.00;29.90;84.63;12.47;0.00;
C131;C03;X19;;2;41.84113;55.85;0.0;0.00;29.90;84.60;12.40;0.00;
C131;C04;X20;;2;41.84316;62.04;0.0;0.00;29.90;84.77;12.41;0.00;
C131;C05;X21;;2;41.84522;43.72;0.0;0.00;30.00;84.99;12.40;0.00;
C131;C06;X22;;2;41.84720;50.79;0.0;0.00;30.00;85.04;12.47;0.00;
C131;C07;X23;;2;41.84922;47.20;0.0;0.00;30.00;85.15;12.40;0.00;
C131;C08;X24;;2;41.85133;52.44;0.0;0.00;30.00;85.09;12.41;0.00;
C131;D08;X32;;2;41.85334;52.48;0.0;0.00;30.00;85.09;12.41;0.00;
C131;D07;X31;;2;41.85539;44.27;0.0;0.00;30.00;84.97;12.40;0.00;
C131;D06;X30;;2;41.85742;54.07;0.0;0.00;30.00;84.85;12.41;0.00;
C131;D05;X29;;2;41.85942;46.43;0.0;0.00;30.00;84.92;12.40;0.00;
C131;D04;X28;;2;41.86145;68.49;0.0;0.00;30.00;84.98;12.40;0.00;
C131;D03;X27;;2;41.86342;57.23;0.0;0.00;30.10;84.91;12.47;0.00;
C131;D02;X26;;2;41.86539;69.89;0.0;0.00;30.00;84.98;12.47;0.00;
C131;D01;X25;;2;41.86737;56.32;0.0;0.00;30.00;85.04;12.40;0.00;
C131;E01;X33;;2;41.86938;54.32;0.0;0.00;30.00;84.92;12.47;0.00;
C131;E02;X34;;2;41.87136;67.09;0.0;0.00;30.10;84.83;12.41;0.00;
C131;E03;X35;;2;41.87337;56.33;0.0;0.00;30.00;84.94;12.41;0.00;
C131;E04;X36;;2;41.87532;68.00;0.0;0.00;30.10;84.77;12.41;0.00;
C131;E05;X37;;2;41.87731;46.42;0.0;0.00;30.10;84.71;12.41;0.00;
C131;E06;X38;;2;41.87928;54.16;0.0;0.00;30.10;84.71;12.47;0.00;
C131;E07;X39;;2;41.88126;45.49;0.0;0.00;30.10;84.70;12.48;0.00;
C131;E08;X40;;2;41.88322;52.54;0.0;0.00;30.10;84.64;12.47;0.00;
C131;F08;X48;;2;41.88527;49.52;0.0;0.00;30.10;84.63;12.47;0.00;
C131;F07;X47;;2;41.88733;44.31;0.0;0.00;30.10;84.65;12.47;0.00;
C131;F06;X46;;2;41.88931;51.93;0.0;0.00;30.10;84.58;12.41;0.00;
C131;F05;X45;;2;41.89131;44.18;0.0;0.00;30.10;84.46;12.47;0.00;
C131;F04;X44;;2;41.89328;73.16;0.0;0.00;30.10;84.38;12.41;0.00;
C131;F03;X43;;2;41.89527;55.45;0.0;0.00;30.10;84.30;12.47;0.00;
C131;F02;X42;;2;41.89725;64.14;0.0;0.00;30.10;84.19;12.47;0.00;
C131;F01;X41;;2;41.89927;54.37;0.0;0.00;30.10;84.07;12.46;0.00;
R;;;;3;41.90648;97.79;0.0;32.03;30.10;83.65;12.47;0.00;test measure for referencing with gain 22 and 9
C131;A01;X1;;3;41.91374;185.16;0.0;0.00;30.00;83.15;12.48;0.00;
C131;A02;X2;;3;41.91577;193.45;0.0;0.00;30.00;83.02;12.48;0.00;
C131;A03;X3;;3;41.91782;191.13;0.0;0.00;30.00;83.02;12.48;0.00;
C131;A04;X4;;3;41.91994;196.70;0.0;0.00;30.00;83.04;12.50;0.00;
C131;A05;X5;;3;41.92194;138.44;0.0;0.00;30.00;82.94;12.50;0.00;
C131;A06;X6;;3;41.92402;160.60;0.0;0.00;29.90;82.86;12.49;0.00;
C131;A07;X7;;3;41.92601;133.96;0.0;0.00;29.90;82.81;12.50;0.00;
C131;A08;X8;;3;41.92799;172.49;0.0;0.00;29.90;82.69;12.49;0.00;
C131;B08;X16;;3;41.93004;186.85;0.0;0.00;29.90;82.69;12.50;0.00;
C131;B07;X15;;3;41.93205;145.05;0.0;0.00;29.90;82.76;12.50;0.00;
C131;B06;X14;;3;41.93406;165.99;0.0;0.00;29.90;82.83;12.50;0.00;
C131;B05;X13;;3;41.93608;144.27;0.0;0.00;29.90;82.91;12.49;0.00;
C131;B04;X12;;3;41.93809;204.10;0.0;0.00;29.90;82.89;12.50;0.00;
C131;B03;X11;;3;41.94014;184.40;0.0;0.00;29.90;83.15;12.50;0.00;
C131;B02;X10;;3;41.94212;202.00;0.0;0.00;29.90;83.22;12.48;0.00;
C131;B01;X9;;3;41.94408;189.11;0.0;0.00;29.90;83.28;12.50;0.00;
C131;C01;X17;;3;41.94610;188.50;0.0;0.00;29.90;83.39;12.49;0.00;
C131;C02;X18;;3;41.94809;203.12;0.0;0.00;29.90;83.60;12.50;0.00;
C131;C03;X19;;3;41.95007;184.97;0.0;0.00;29.90;83.79;12.48;0.00;
C131;C04;X20;;3;41.95208;205.12;0.0;0.00;29.90;83.85;12.49;0.00;
C131;C05;X21;;3;41.95411;144.11;0.0;0.00;29.90;84.05;12.49;0.00;
C131;C06;X22;;3;41.95608;167.76;0.0;0.00;29.90;84.25;12.49;0.00;
C131;C07;X23;;3;41.95807;155.98;0.0;0.00;29.90;84.31;12.48;0.00;
C131;C08;X24;;3;41.96009;172.86;0.0;0.00;29.90;84.37;12.49;0.00;
C131;D08;X32;;3;41.96209;173.78;0.0;0.00;29.90;84.44;12.48;0.00;
C131;D07;X31;;3;41.96408;146.29;0.0;0.00;29.90;84.39;12.48;0.00;
C131;D06;X30;;3;41.96606;178.56;0.0;0.00;29.90;84.34;12.49;0.00;
C131;D05;X29;;3;41.96803;153.55;0.0;0.00;29.90;84.38;12.48;0.00;
C131;D04;X28;;3;41.97003;225.41;0.0;0.00;29.90;84.41;12.48;0.00;
C131;D03;X27;;3;41.97202;188.16;0.0;0.00;29.90;84.38;12.49;0.00;
C131;D02;X26;;3;41.97401;231.21;0.0;0.00;29.90;84.45;12.48;0.00;
C131;D01;X25;;3;41.97600;185.61;0.0;0.00;29.90;84.46;12.49;0.00;
C131;E01;X33;;3;41.97799;179.66;0.0;0.00;29.90;84.43;12.48;0.00;
C131;E02;X34;;3;41.97999;221.52;0.0;0.00;29.90;84.51;12.48;0.00;
C131;E03;X35;;3;41.98195;185.76;0.0;0.00;29.90;84.57;12.49;0.00;
C131;E04;X36;;3;41.98392;225.19;0.0;0.00;29.90;84.71;12.48;0.00;
C131;E05;X37;;3;41.98592;153.92;0.0;0.00;29.90;84.70;12.47;0.00;
C131;E06;X38;;3;41.98793;179.08;0.0;0.00;30.00;84.78;12.47;0.00;
C131;E07;X39;;3;41.98993;150.46;0.0;0.00;30.00;84.90;12.48;0.00;
C131;E08;X40;;3;41.99191;173.98;0.0;0.00;30.00;84.95;12.47;0.00;
C131;F08;X48;;3;41.99391;164.25;0.0;0.00;30.00;84.77;12.48;0.00;
C131;F07;X47;;3;41.99590;146.13;0.0;0.00;30.00;84.80;12.47;0.00;
C131;F06;X46;;3;41.99786;171.92;0.0;0.00;30.00;84.78;12.47;0.00;
C131;F05;X45;;3;41.99982;145.69;0.0;0.00;30.00;84.64;12.48;0.00;
C131;F04;X44;;3;42.00182;240.90;0.0;0.00;29.90;84.59;12.48;0.00;
C131;F03;X43;;3;42.00378;183.41;0.0;0.00;30.00;84.65;12.47;0.00;
C131;F02;X42;;3;42.00579;211.65;0.0;0.00;30.00;84.59;12.48;0.00;
C131;F01;X41;;3;42.00778;180.42;0.0;0.00;30.00;84.52;12.49;0.00;
R;;;;1;42.01710;97.57;0.0;31.87;30.00;84.50;12.49;0.00;test measure for referencing with gain 22 and 9
C132;A01;X1;;1;42.02021;12.99;0.0;0.00;30.10;84.57;12.48;0.00;
C132;A02;X2;;1;42.02224;13.58;0.0;0.00;30.00;84.57;12.48;0.00;
C132;A03;X3;;1;42.02428;13.35;0.0;0.00;30.00;84.57;12.48;0.00;
C132;A04;X4;;1;42.02636;13.80;0.0;0.00;30.00;84.63;12.48;0.00;
C132;A05;X5;;1;42.02840;9.61;0.0;0.00;30.10;84.69;12.48;0.00;
C132;A06;X6;;1;42.03046;11.20;0.0;0.00;30.10;84.73;12.48;0.00;
C132;A07;X7;;1;42.03247;9.33;0.0;0.00;30.10;84.77;12.49;0.00;
C132;A08;X8;;1;42.03454;11.97;0.0;0.00;30.10;84.79;12.47;0.00;
C132;B08;X16;;1;42.03654;13.01;0.0;0.00;30.10;84.76;12.49;0.00;
C132;B07;X15;;1;42.03849;10.08;0.0;0.00;30.10;84.68;12.49;0.00;
C132;B06;X14;;1;42.04045;11.55;0.0;0.00;30.10;84.64;12.50;0.00;
C132;B05;X13;;1;42.04242;10.07;0.0;0.00;30.10;84.57;12.49;0.00;
C132;B04;X12;;1;42.04453;14.27;0.0;0.00;30.10;84.39;12.48;0.00;
C132;B03;X11;;1;42.04652;12.90;0.0;0.00;30.10;84.28;12.48;0.00;
C132;B02;X10;;1;42.04851;14.16;0.0;0.00;30.10;84.19;12.47;0.00;
C132;B01;X9;;1;42.05048;13.28;0.0;0.00;30.10;84.12;12.47;0.00;
C132;C01;X17;;1;42.05267;13.18;0.0;0.00;30.00;83.92;12.50;0.00;
C132;C02;X18;;1;42.05472;14.22;0.0;0.00;30.00;83.80;12.49;0.00;
C132;C03;X19;;1;42.05674;12.95;0.0;0.00;30.10;83.73;12.50;0.00;
C132;C04;X20;;1;42.05874;14.35;0.0;0.00;30.10;83.67;12.49;0.00;
C132;C05;X21;;1;42.06076;10.07;0.0;0.00;30.00;83.60;12.49;0.00;
C132;C06;X22;;1;42.06279;11.71;0.0;0.00;30.00;83.60;12.50;0.00;
C132;C07;X23;;1;42.06476;10.95;0.0;0.00;30.00;83.73;12.49;0.00;
C132;C08;X24;;1;42.06676;12.04;0.0;0.00;30.00;83.80;12.49;0.00;
C132;D08;X32;;1;42.06890;12.15;0.0;0.00;30.00;83.78;12.48;0.00;
C132;D07;X31;;1;42.07093;10.21;0.0;0.00;30.00;83.79;12.50;0.00;
C132;D06;X30;;1;42.07296;12.50;0.0;0.00;30.00;83.92;12.50;0.00;
C132;D05;X29;;1;42.07495;10.68;0.0;0.00;30.00;83.99;12.49;0.00;
C132;D04;X28;;1;42.07698;15.81;0.0;0.00;30.00;83.99;12.50;0.00;
C132;D03;X27;;1;42.07897;13.21;0.0;0.00;30.00;84.05;12.50;0.00;
C132;D02;X26;;1;42.08094;16.17;0.0;0.00;29.90;84.18;12.51;0.00;
C132;D01;X25;;1;42.08295;13.00;0.0;0.00;30.00;84.31;12.50;0.00;
C132;E01;X33;;1;42.08494;12.53;0.0;0.00;29.90;84.50;12.56;0.00;
C132;E02;X34;;1;42.08697;15.49;0.0;0.00;30.00;84.72;12.50;0.00;
C132;E03;X35;;1;42.08902;13.01;0.0;0.00;29.90;84.85;12.50;0.00;
C132;E04;X36;;1;42.09104;15.76;0.0;0.00;30.00;84.97;12.50;0.00;
C132;E05;X37;;1;42.09311;10.74;0.0;0.00;30.00;85.16;12.50;0.00;
C132;E06;X38;;1;42.09530;12.52;0.0;0.00;30.00;85.29;12.49;0.00;
C132;E07;X39;;1;42.09730;10.48;0.0;0.00;30.00;84.91;12.50;0.00;
C132;E08;X40;;1;42.09932;12.10;0.0;0.00;29.90;84.58;12.50;0.00;
C132;F08;X48;;1;42.10139;11.45;0.0;0.00;30.00;84.76;12.48;0.00;
C132;F07;X47;;1;42.10340;10.17;0.0;0.00;30.00;85.03;12.48;0.00;
C132;F06;X46;;1;42.10541;12.00;0.0;0.00;30.00;85.16;12.49;0.00;
C132;F05;X45;;1;42.10754;10.16;0.0;0.00;30.10;85.26;12.48;0.00;
C132;F04;X44;;1;42.10954;16.97;0.0;0.00;30.00;84.82;12.50;0.00;
C132;F03;X43;;1;42.11151;12.85;0.0;0.00;30.00;84.70;12.48;0.00;
C132;F02;X42;;1;42.11355;14.86;0.0;0.00;30.00;84.76;12.49;0.00;
C132;F01;X41;;1;42.11553;12.59;0.0;0.00;30.00;84.95;12.48;0.00;
R;;;;2;42.12103;98.05;0.0;32.59;30.00;85.04;12.48;0.00;test measure for referencing with gain 22 and 9
C132;A01;X1;;2;42.12632;56.14;0.0;0.00;30.00;85.03;12.47;0.00;
C132;A02;X2;;2;42.12830;58.68;0.0;0.00;30.10;85.06;12.49;0.00;
C132;A03;X3;;2;42.13030;57.79;0.0;0.00;30.10;84.83;12.48;0.00;
C132;A04;X4;;2;42.13229;59.47;0.0;0.00;30.00;84.80;12.49;0.00;
C132;A05;X5;;2;42.13430;41.73;0.0;0.00;30.10;84.64;12.50;0.00;
C132;A06;X6;;2;42.13628;48.53;0.0;0.00;30.10;84.50;12.48;0.00;
C132;A07;X7;;2;42.13829;40.48;0.0;0.00;30.00;84.38;12.49;0.00;
C132;A08;X8;;2;42.14034;52.12;0.0;0.00;30.00;84.40;12.50;0.00;
C132;B08;X16;;2;42.14236;56.76;0.0;0.00;30.00;84.25;12.49;0.00;
C132;B07;X15;;2;42.14435;43.78;0.0;0.00;30.00;84.18;12.51;0.00;
C132;B06;X14;;2;42.14632;50.19;0.0;0.00;30.00;84.06;12.50;0.00;
C132;B05;X13;;2;42.14842;43.89;0.0;0.00;30.00;84.10;12.50;0.00;
C132;B04;X12;;2;42.15040;61.77;0.0;0.00;30.10;83.99;12.50;0.00;
C132;B03;X11;;2;42.15236;55.98;0.0;0.00;30.10;83.87;12.50;0.00;
C132;B02;X10;;2;42.15434;61.24;0.0;0.00;30.10;83.87;12.51;0.00;
C132;B01;X9;;2;42.15631;57.50;0.0;0.00;30.00;83.80;12.50;0.00;
C132;C01;X17;;2;42.15832;57.17;0.0;0.00;30.00;83.67;12.50;0.00;
C132;C02;X18;;2;42.16029;61.44;0.0;0.00;30.00;83.62;12.49;0.00;
C132;C03;X19;;2;42.16230;56.06;0.0;0.00;30.10;83.61;12.50;0.00;
C132;C04;X20;;2;42.16429;62.02;0.0;0.00;30.00;83.67;12.56;0.00;
C132;C05;X21;;2;42.16628;43.71;0.0;0.00;30.00;83.57;12.51;0.00;
C132;C06;X22;;2;42.16826;50.61;0.0;0.00;30.00;83.62;12.50;0.00;
C132;C07;X23;;2;42.17023;47.35;0.0;0.00;30.10;83.71;12.56;0.00;
C132;C08;X24;;2;42.17220;52.41;0.0;0.00;30.00;83.67;12.56;0.00;
C132;D08;X32;;2;42.17423;52.51;0.0;0.00;30.00;83.61;12.56;0.00;
C132;D07;X31;;2;42.17625;44.38;0.0;0.00;30.00;83.68;12.57;0.00;
C132;D06;X30;;2;42.17827;54.04;0.0;0.00;30.10;83.75;12.50;0.00;
C132;D05;X29;;2;42.18029;46.44;0.0;0.00;30.00;83.68;12.51;0.00;
C132;D04;X28;;2;42.18232;68.42;0.0;0.00;30.00;83.67;12.51;0.00;
C132;D03;X27;;2;42.18427;56.97;0.0;0.00;30.10;83.68;12.57;0.00;
C132;D02;X26;;2;42.18627;70.04;0.0;0.00;30.10;83.68;12.51;0.00;
C132;D01;X25;;2;42.18825;56.35;0.0;0.00;30.00;83.49;12.55;0.00;
C132;E01;X33;;2;42.19037;54.47;0.0;0.00;30.00;83.52;12.51;0.00;
C132;E02;X34;;2;42.19236;67.10;0.0;0.00;30.00;83.54;12.56;0.00;
C132;E03;X35;;2;42.19432;56.27;0.0;0.00;30.00;83.41;12.57;0.00;
C132;E04;X36;;2;42.19630;68.16;0.0;0.00;30.00;83.40;12.57;0.00;
C132;E05;X37;;2;42.19830;46.50;0.0;0.00;30.00;83.48;12.56;0.00;
C132;E06;X38;;2;42.20030;54.10;0.0;0.00;30.00;83.40;12.58;0.00;
C132;E07;X39;;2;42.20230;45.37;0.0;0.00;30.00;83.14;12.57;0.00;
C132;E08;X40;;2;42.20432;52.45;0.0;0.00;30.00;83.08;12.58;0.00;
C132;F08;X48;;2;42.20638;49.95;0.0;0.00;30.00;83.08;12.57;0.00;
C132;F07;X47;;2;42.20848;44.03;0.0;0.00;30.00;83.02;12.57;0.00;
C132;F06;X46;;2;42.21048;52.04;0.0;0.00;30.00;83.02;12.58;0.00;
C132;F05;X45;;2;42.21244;44.13;0.0;0.00;30.00;83.03;12.57;0.00;
C132;F04;X44;;2;42.21443;72.91;0.0;0.00;30.00;83.04;12.57;0.00;
C132;F03;X43;;2;42.21639;55.51;0.0;0.00;30.00;83.02;12.57;0.00;
C132;F02;X42;;2;42.21840;64.12;0.0;0.00;29.90;82.89;12.59;0.00;
C132;F01;X41;;2;42.22038;54.54;0.0;0.00;29.90;83.02;12.57;0.00;
R;;;;3;42.22765;97.02;0.0;32.13;29.90;83.14;12.58;0.00;test measure for referencing with gain 22 and 9
C132;A01;X1;;3;42.23490;184.59;0.0;0.00;29.90;83.41;12.58;0.00;
C132;A02;X2;;3;42.23690;193.23;0.0;0.00;29.90;83.50;12.58;0.00;
C132;A03;X3;;3;42.23893;190.70;0.0;0.00;29.90;83.55;12.57;0.00;
C132;A04;X4;;3;42.24089;196.49;0.0;0.00;29.90;83.49;12.57;0.00;
C132;A05;X5;;3;42.24288;138.22;0.0;0.00;29.90;83.61;12.57;0.00;
C132;A06;X6;;3;42.24488;160.39;0.0;0.00;29.90;83.68;12.58;0.00;
C132;A07;X7;;3;42.24687;134.30;0.0;0.00;29.90;83.68;12.57;0.00;
C132;A08;X8;;3;42.24886;172.71;0.0;0.00;29.90;83.74;12.57;0.00;
C132;B08;X16;;3;42.25088;185.76;0.0;0.00;29.90;83.81;12.58;0.00;
C132;B07;X15;;3;42.25285;144.64;0.0;0.00;29.90;83.94;12.57;0.00;
